,carno,startlap,startrank,endrank,diff,sign,pred_endrank,pred_diff,pred_sign
3674,28,131,11.0,10.0,-1.0,-1,10.0,-1.0,-1
3675,29,131,4.0,3.0,-1.0,-1,3.0,-1.0,-1
3676,59,131,25.0,24.0,-1.0,-1,25.0,0.0,0
3677,60,131,22.0,21.0,-1.0,-1,21.0,-1.0,-1
3678,64,131,21.0,19.0,-2.0,-1,20.0,-1.0,-1
3679,66,131,6.0,5.0,-1.0,-1,5.0,-1.0,-1
3680,88,131,23.0,22.0,-1.0,-1,22.0,-1.0,-1
3681,98,131,13.0,12.0,-1.0,-1,12.0,-1.0,-1
3682,1,132,0.0,7.0,7.0,1,13.0,13.0,1
3683,3,132,12.0,11.0,-1.0,-1,10.0,-2.0,-1
3684,4,132,19.0,18.0,-1.0,-1,18.0,-1.0,-1
3685,6,132,2.0,1.0,-1.0,-1,1.0,-1.0,-1
3686,7,132,27.0,27.0,0.0,0,27.0,0.0,0
3687,9,132,17.0,15.0,-2.0,-1,16.0,-1.0,-1
3688,12,132,5.0,3.0,-2.0,-1,3.0,-2.0,-1
3689,14,132,24.0,23.0,-1.0,-1,23.0,-1.0,-1
3690,15,132,1.0,0.0,-1.0,-1,0.0,-1.0,-1
3691,17,132,20.0,21.0,1.0,1,19.0,-1.0,-1
3692,18,132,4.0,17.0,13.0,1,12.0,8.0,1
3693,19,132,7.0,5.0,-2.0,-1,5.0,-2.0,-1
3694,20,132,9.0,8.0,-1.0,-1,7.0,-2.0,-1
3695,21,132,26.0,25.0,-1.0,-1,26.0,0.0,0
3696,22,132,10.0,9.0,-1.0,-1,8.0,-2.0,-1
3697,23,132,15.0,13.0,-2.0,-1,14.0,-1.0,-1
3698,24,132,16.0,14.0,-2.0,-1,15.0,-1.0,-1
3699,25,132,8.0,6.0,-2.0,-1,6.0,-2.0,-1
3700,26,132,14.0,26.0,12.0,1,25.0,11.0,1
3701,27,132,18.0,16.0,-2.0,-1,17.0,-1.0,-1
3702,28,132,11.0,10.0,-1.0,-1,9.0,-2.0,-1
3703,29,132,3.0,2.0,-1.0,-1,2.0,-1.0,-1
3704,59,132,25.0,24.0,-1.0,-1,24.0,-1.0,-1
3705,60,132,22.0,20.0,-2.0,-1,20.0,-2.0,-1
3706,64,132,21.0,19.0,-2.0,-1,21.0,0.0,0
3707,66,132,6.0,4.0,-2.0,-1,4.0,-2.0,-1
3708,88,132,23.0,22.0,-1.0,-1,22.0,-1.0,-1
3709,98,132,13.0,12.0,-1.0,-1,11.0,-2.0,-1
3710,1,133,0.0,19.0,19.0,1,18.0,18.0,1
3711,3,133,11.0,9.0,-2.0,-1,9.0,-2.0,-1
3712,4,133,18.0,16.0,-2.0,-1,17.0,-1.0,-1
3713,6,133,2.0,1.0,-1.0,-1,1.0,-1.0,-1
3714,7,133,27.0,27.0,0.0,0,27.0,0.0,0
3715,9,133,15.0,13.0,-2.0,-1,13.0,-2.0,-1
3716,12,133,4.0,3.0,-1.0,-1,3.0,-1.0,-1
3717,14,133,23.0,22.0,-1.0,-1,22.0,-1.0,-1
3718,15,133,1.0,0.0,-1.0,-1,0.0,-1.0,-1
3719,17,133,20.0,25.0,5.0,1,25.0,5.0,1
3720,18,133,17.0,15.0,-2.0,-1,14.0,-3.0,-1
3721,19,133,6.0,4.0,-2.0,-1,4.0,-2.0,-1
3722,20,133,8.0,6.0,-2.0,-1,6.0,-2.0,-1
3723,21,133,26.0,24.0,-2.0,-1,24.0,-2.0,-1
3724,22,133,9.0,7.0,-2.0,-1,7.0,-2.0,-1
3725,23,133,13.0,11.0,-2.0,-1,11.0,-2.0,-1
3726,24,133,14.0,12.0,-2.0,-1,12.0,-2.0,-1
3727,25,133,7.0,5.0,-2.0,-1,5.0,-2.0,-1
3728,26,133,25.0,26.0,1.0,1,26.0,1.0,1
3729,27,133,16.0,14.0,-2.0,-1,15.0,-1.0,-1
3730,28,133,10.0,8.0,-2.0,-1,8.0,-2.0,-1
3731,29,133,3.0,2.0,-1.0,-1,2.0,-1.0,-1
3732,59,133,24.0,23.0,-1.0,-1,23.0,-1.0,-1
3733,60,133,21.0,20.0,-1.0,-1,20.0,-1.0,-1
3734,64,133,19.0,18.0,-1.0,-1,19.0,0.0,0
3735,66,133,5.0,17.0,12.0,1,16.0,11.0,1
3736,88,133,22.0,21.0,-1.0,-1,21.0,-1.0,-1
3737,98,133,12.0,10.0,-2.0,-1,10.0,-2.0,-1
3738,1,134,7.0,18.0,11.0,1,14.0,7.0,1
3739,3,134,11.0,8.0,-3.0,-1,7.0,-4.0,-1
3740,4,134,18.0,16.0,-2.0,-1,17.0,-1.0,-1
3741,6,134,1.0,15.0,14.0,1,12.0,11.0,1
3742,7,134,27.0,27.0,0.0,0,27.0,0.0,0
3743,9,134,15.0,12.0,-3.0,-1,13.0,-2.0,-1
3744,12,134,3.0,2.0,-1.0,-1,2.0,-1.0,-1
3745,14,134,23.0,22.0,-1.0,-1,21.0,-2.0,-1
3746,15,134,0.0,0.0,0.0,0,0.0,0.0,0
3747,17,134,21.0,26.0,5.0,1,26.0,5.0,1
3748,18,134,17.0,14.0,-3.0,-1,15.0,-2.0,-1
3749,19,134,5.0,3.0,-2.0,-1,3.0,-2.0,-1
3750,20,134,8.0,5.0,-3.0,-1,5.0,-3.0,-1
3751,21,134,25.0,24.0,-1.0,-1,24.0,-1.0,-1
3752,22,134,9.0,6.0,-3.0,-1,6.0,-3.0,-1
3753,23,134,13.0,10.0,-3.0,-1,10.0,-3.0,-1
3754,24,134,14.0,11.0,-3.0,-1,11.0,-3.0,-1
3755,25,134,6.0,4.0,-2.0,-1,4.0,-2.0,-1
3756,26,134,26.0,25.0,-1.0,-1,25.0,-1.0,-1
3757,27,134,16.0,13.0,-3.0,-1,16.0,0.0,0
3758,28,134,10.0,7.0,-3.0,-1,8.0,-2.0,-1
3759,29,134,2.0,1.0,-1.0,-1,1.0,-1.0,-1
3760,59,134,24.0,23.0,-1.0,-1,23.0,-1.0,-1
3761,60,134,20.0,19.0,-1.0,-1,19.0,-1.0,-1
3762,64,134,19.0,17.0,-2.0,-1,18.0,-1.0,-1
3763,66,134,4.0,20.0,16.0,1,22.0,18.0,1
3764,88,134,22.0,21.0,-1.0,-1,20.0,-2.0,-1
3765,98,134,12.0,9.0,-3.0,-1,9.0,-3.0,-1
3766,1,135,18.0,16.0,-2.0,-1,15.0,-3.0,-1
3767,3,135,9.0,7.0,-2.0,-1,7.0,-2.0,-1
3768,4,135,15.0,14.0,-1.0,-1,14.0,-1.0,-1
3769,6,135,1.0,18.0,17.0,1,19.0,18.0,1
3770,7,135,26.0,26.0,0.0,0,26.0,0.0,0
3771,9,135,13.0,11.0,-2.0,-1,12.0,-1.0,-1
3772,12,135,3.0,1.0,-2.0,-1,1.0,-2.0,-1
3773,14,135,21.0,21.0,0.0,0,20.0,-1.0,-1
3774,15,135,0.0,13.0,13.0,1,9.0,9.0,1
3775,17,135,24.0,25.0,1.0,1,25.0,1.0,1
3776,19,135,4.0,2.0,-2.0,-1,2.0,-2.0,-1
3777,20,135,6.0,4.0,-2.0,-1,4.0,-2.0,-1
3778,21,135,23.0,23.0,0.0,0,23.0,0.0,0
3779,22,135,7.0,5.0,-2.0,-1,5.0,-2.0,-1
3780,23,135,11.0,9.0,-2.0,-1,10.0,-1.0,-1
3781,24,135,12.0,10.0,-2.0,-1,11.0,-1.0,-1
3782,25,135,5.0,3.0,-2.0,-1,3.0,-2.0,-1
3783,26,135,25.0,24.0,-1.0,-1,24.0,-1.0,-1
3784,27,135,14.0,12.0,-2.0,-1,13.0,-1.0,-1
3785,28,135,8.0,6.0,-2.0,-1,6.0,-2.0,-1
3786,29,135,2.0,0.0,-2.0,-1,0.0,-2.0,-1
3787,59,135,22.0,22.0,0.0,0,22.0,0.0,0
3788,60,135,19.0,17.0,-2.0,-1,17.0,-2.0,-1
3789,64,135,17.0,15.0,-2.0,-1,16.0,-1.0,-1
3790,66,135,16.0,19.0,3.0,1,21.0,5.0,1
3791,88,135,20.0,20.0,0.0,0,18.0,-2.0,-1
3792,98,135,10.0,8.0,-2.0,-1,8.0,-2.0,-1
3793,1,136,17.0,16.0,-1.0,-1,14.0,-3.0,-1
3794,3,136,8.0,7.0,-1.0,-1,7.0,-1.0,-1
3795,4,136,15.0,13.0,-2.0,-1,13.0,-2.0,-1
3796,6,136,14.0,18.0,4.0,1,21.0,7.0,1
