,target,start_lap,eventid,car_number,stageid,firststage,pit_in_caution,start_position,start_rank,start_rank_ratio,top_pack,bottom_pack,average_rank,average_rank_all,change_in_rank,change_in_rank_all,rate_of_change,rate_of_change_all,laptime_green_mean_prev,laptime_green_std_prev,laptime_green_mean_all,laptime_green_std_all,laptime_mean_prev,laptime_std_prev,laptime_mean_all,laptime_std_all,laps_prev,laps_after_last_pitstop,pittime_prev,prev_nb0_change_in_rank,prev_nb1_change_in_rank,prev_nb2_change_in_rank,follow_nb0_change_in_rank,follow_nb1_change_in_rank,follow_nb2_change_in_rank,cautionlaps_all,cautionlaps_cur,stint_len
460,10,30,1,77,1,1,0,5,16,0.48484848484848486,0,0,8.6,8.6,11,11.0,0,0.0,43.077130000000004,7.666683334452172,43.077130000000004,7.666683334452172,43.077130000000004,7.666683334452172,43.077130000000004,7.666683334452172,30,30,63.67115,7,7,7,5,-7,-4,0,0,28
461,-9,58,1,77,2,1,0,5,26,0.7878787878787878,0,0,13.285714285714286,10.862068965517242,10,10.5,0,0.0,43.005314285714284,5.383860620258231,43.04246034482759,6.66310277767357,43.005314285714284,5.383860620258231,43.04246034482759,6.66310277767357,28,28,60.94905,-1,5,-8,-4,-2,-2,0,0,26
462,3,84,1,77,3,1,0,5,17,0.5151515151515151,0,0,10.76923076923077,10.833333333333334,-9,4.0,-19,-10.0,42.52348846153847,5.64729272785621,42.88182619047619,6.37054922284905,42.52348846153847,5.64729272785621,42.88182619047619,6.37054922284905,26,26,60.636300000000006,10,1,-1,-7,-7,-1,0,0,25
463,-6,109,1,77,4,1,0,5,20,0.6060606060606061,0,0,15.12,11.81651376146789,3,3.75,12,-2.6666666666666665,42.868919999999996,5.701494011362283,42.878866055045876,6.223458461975166,42.868919999999996,5.701494011362283,42.878866055045876,6.223458461975166,25,25,60.298449999999995,6,0,-1,-1,0,-1,0,0,26
464,4,135,1,77,5,1,0,5,14,0.42424242424242425,0,0,19.923076923076923,13.377777777777778,-6,1.8,-9,-4.25,42.42025769230769,5.812781243364492,42.790541481481476,6.149158753971029,42.42025769230769,5.812781243364492,42.790541481481476,6.149158753971029,26,26,61.3398,0,2,-4,-6,9,-2,0,0,20
465,-6,155,1,77,6,1,1,5,18,0.5454545454545454,0,0,23.05,14.625806451612902,4,2.1666666666666665,10,-1.4,43.808976923076926,7.691711601773176,42.879998648648645,6.306395091513728,54.345000000000006,18.810683806975227,44.28143935483871,9.67439490237151,20,20,60.10565,-4,5,-4,-1,-3,-1,7,7,15
466,2,170,1,77,7,1,1,5,12,0.36363636363636365,0,0,19.533333333333335,15.058823529411764,-6,1.0,-10,-2.8333333333333335,44.19891818181818,8.532546655847531,42.97124465408805,6.4936886266361835,50.196479999999994,13.575685895315441,44.803354705882356,10.218223091585887,15,15,70.612,-9,0,-11,2,-3,2,4,2,22
467,-2,192,1,77,8,1,1,5,14,0.42424242424242425,0,0,15.909090909090908,15.15625,2,1.125,8,-1.2857142857142858,47.15185454545454,12.017095693398534,43.24175470588235,7.059844951405776,68.28249090909091,27.861046946864217,47.49367239583333,15.4052151916066,22,22,102.77975,-6,1,-9,-6,0,-5,11,2,8
469,7,31,1,83,1,1,0,26,10,0.30303030303030304,0,0,25.225806451612904,25.225806451612904,-16,-16.0,0,0.0,42.48647741935484,4.366823228486007,42.48647741935484,4.366823228486007,42.48647741935484,4.366823228486007,42.48647741935484,4.366823228486007,31,31,55.436949999999996,-4,-6,-12,8,22,3,0,0,32
470,0,63,1,83,2,1,0,26,17,0.5151515151515151,0,0,20.125,22.634920634920636,7,-4.5,0,0.0,42.802375,5.162221471844752,42.64693333333333,4.789982589092525,42.802375,5.162221471844752,42.64693333333333,4.789982589092525,32,32,61.9696,10,-7,1,5,-4,-1,0,0,31
471,-6,94,1,83,3,1,0,26,17,0.5151515151515151,0,0,22.29032258064516,22.52127659574468,0,-3.0,-7,8.0,42.655864516129036,6.167759134430738,42.64987872340425,5.284207990391515,42.655864516129036,6.167759134430738,42.64987872340425,5.284207990391515,31,31,64.65595,-3,-9,-2,1,-1,6,0,0,31
472,17,125,1,83,4,1,0,26,11,0.3333333333333333,0,0,17.741935483870968,21.336,-6,-3.75,-6,3.3333333333333335,42.13082580645162,5.492175010307861,42.5211536,5.341245161863199,42.13082580645162,5.492175010307861,42.5211536,5.341245161863199,31,31,62.0926,1,10,-4,1,-4,-4,0,0,24
474,4,29,1,91,1,1,0,33,28,0.8484848484848485,0,1,30.20689655172414,30.20689655172414,-5,-5.0,0,0.0,42.339351724137934,3.1969444713416357,42.339351724137934,3.1969444713416357,42.339351724137934,3.1969444713416357,42.339351724137934,3.1969444713416357,29,29,52.12665,-1,0,0,0,6,11,0,0,29
475,-1,58,1,91,2,1,0,33,32,0.9696969696969697,0,1,29.96551724137931,30.086206896551722,4,-0.5,0,0.0,42.94238275862069,6.636579051821959,42.64086724137931,5.217588460112515,42.94238275862069,6.636579051821959,42.64086724137931,5.217588460112515,29,29,66.0843,-1,21,-2,0,0,0,0,0,4
476,0,62,1,91,3,1,0,33,31,0.9393939393939394,0,1,32.0,30.20967741935484,-1,-0.6666666666666666,-5,2.0,65.01207500000001,31.86966803305104,44.08417096774195,11.009072666147317,65.01207500000001,31.86966803305104,44.08417096774195,11.009072666147317,4,4,88.4564,-1,-1,-3,10,0,0,0,0,25
478,21,31,1,98,1,1,0,13,9,0.2727272727272727,0,0,18.35483870967742,18.35483870967742,-4,-4.0,0,0.0,42.92417096774194,6.754069012093737,42.92417096774194,6.754069012093737,42.92417096774194,6.754069012093737,42.92417096774194,6.754069012093737,31,31,61.577799999999996,-6,-12,-5,-16,8,22,0,0,26
479,-5,57,1,98,2,1,0,13,30,0.9090909090909091,0,1,22.23076923076923,20.12280701754386,21,8.5,0,0.0,43.115053846153835,6.333446328284028,43.011240350877195,6.566237699147445,43.115053846153835,6.333446328284028,43.011240350877195,6.566237699147445,26,26,63.10765,-5,-1,5,-2,-1,0,0,0,31
480,-3,88,1,98,3,1,0,13,25,0.7575757575757576,0,0,23.93548387096774,21.46590909090909,-5,4.0,-26,-0.5,42.8497612903226,6.429893449760716,42.95435568181818,6.5189890683933,42.8497612903226,6.429893449760716,42.95435568181818,6.5189890683933,31,31,65.20570000000001,-3,-1,-3,-9,-1,-1,0,0,30
481,-2,118,1,98,4,1,0,13,22,0.6666666666666666,0,0,24.333333333333332,22.194915254237287,-3,2.25,2,0.3333333333333333,42.581329999999994,6.158447256202925,42.85951864406779,6.431294350823988,42.581329999999994,6.158447256202925,42.85951864406779,6.431294350823988,30,30,63.4444,10,-4,-1,0,-8,3,0,0,32
482,2,150,1,98,5,1,1,13,20,0.6060606060606061,0,0,20.0625,21.74,-2,1.4,1,0.5,42.37308387096775,5.724311075105769,42.75831409395973,6.293850986425685,42.990271875000005,6.599416451202067,42.88741266666666,6.467748934843783,32,32,62.5826,1,-4,0,1,-6,-2,1,1,5
483,-4,155,1,98,6,1,1,13,22,0.6666666666666666,0,0,21.4,21.729032258064517,2,1.5,4,1.2,,,42.75831409395973,6.293850986425685,85.79988,16.00562504638916,44.271685806451615,10.30692000299729,5,5,99.19954999999999,-1,-3,-1,-1,1,4,5,4,15
484,1,170,1,98,7,1,1,13,18,0.5454545454545454,0,0,21.333333333333332,21.694117647058825,-4,0.7142857142857143,-6,0.0,43.88866363636364,7.305748698397189,42.836025625000005,6.374986969587142,50.58120666666666,13.657023960608042,44.82840823529412,10.794396304806781,15,15,70.50865,5,2,2,3,5,-2,4,2,22
485,1,192,1,98,8,1,1,13,19,0.5757575757575758,0,0,18.772727272727273,21.359375,1,0.75,5,0.7142857142857143,47.131145454545454,11.636521448311983,43.11231988304093,6.917155161364265,68.13881818181818,27.359681770721018,47.499392708333325,15.62264532078051,22,22,97.79415,-5,-5,0,0,-3,-2,11,2,8
487,4,38,2,1,1,1,0,2,1,0.030303030303030304,1,0,3.1052631578947367,3.1052631578947367,-1,-1.0,0,0.0,44.3032037037037,12.053315243425509,44.3032037037037,12.053315243425509,60.843889473684214,29.143620396190617,60.843889473684214,29.143620396190617,38,38,77.01395,0,0,0,0,-1,5,11,0,28
488,-2,66,2,1,2,1,1,2,5,0.15151515151515152,1,0,5.107142857142857,3.9545454545454546,4,1.5,0,0.0,42.425919230769225,5.813314999472478,43.3822716981132,9.56404866664104,44.68270714285713,11.098421172366576,53.9876303030303,24.598232726701337,28,28,61.013,0,-2,0,-1,-14,-6,2,2,34
489,1,100,2,1,3,1,0,2,3,0.09090909090909091,1,0,3.411764705882353,3.77,-2,0.3333333333333333,-6,-0.5,42.32397666666666,8.516778097914857,42.99975542168675,9.213325145486102,49.348141176470584,20.870477249371657,52.41020399999999,23.500521539144277,34,34,104.3481,0,0,0,3,-1,-14,4,0,16
490,-1,116,2,1,4,1,1,2,4,0.12121212121212122,1,0,4.375,3.853448275862069,1,0.5,3,0.6666666666666666,43.94425384615385,7.631244713435114,43.127656249999994,9.021143060238778,49.24256875,17.28634711216191,51.97328879310345,22.770772026262733,16,16,60.2152,-1,-6,-1,0,5,-4,3,3,35
491,1,151,2,1,5,1,0,2,3,0.09090909090909091,1,0,3.4857142857142858,3.7682119205298013,-1,0.2,-2,0.0,42.46511785714286,8.894920839046035,42.97805080645161,8.997061728702322,54.009397142857146,24.500403900688024,52.44523443708609,23.199087340383915,35,35,103.72825,1,0,0,-4,-1,11,7,0,19
492,-2,170,2,1,6,1,1,2,4,0.12121212121212122,1,0,4.315789473684211,3.8294117647058825,1,0.3333333333333333,2,0.4,46.94426,14.597322028180375,43.27403656716418,9.58614893657044,65.51595789473684,25.91779936490133,53.906079999999996,23.876397450368284,19,19,60.89295,-6,8,-1,3,4,6,9,2,30
494,11,7,2,2,1,1,1,15,19,0.5757575757575758,0,0,14.142857142857142,14.142857142857142,4,4.0,0,0.0,79.3122,0.0,79.3122,0.0,102.78657142857142,19.629410987649138,102.78657142857142,19.629410987649138,7,7,76.03614999999999,0,0,0,0,3,0,6,6,1
495,0,8,2,2,2,1,1,15,30,0.9090909090909091,0,1,19.0,14.75,11,7.5,0,0.0,,,79.3122,0.0,90.2503,0.0,101.2195375,18.823886981435148,1,1,115.19999999999999,1,1,0,0,0,0,1,0,2
496,-23,10,2,2,3,1,1,15,30,0.9090909090909091,0,1,30.0,17.8,0,5.0,-11,-2.0,,,79.3122,0.0,109.69695,30.452749999999995,102.91502,21.919024089032792,2,2,109.69695,5,1,1,0,0,0,2,1,31
497,7,41,2,2,4,1,0,15,7,0.21212121212121213,0,0,20.806451612903224,20.073170731707318,-23,-2.0,-23,-9.0,42.06957241379311,4.930547198344324,43.31099333333334,8.257881300347094,45.37730000000001,14.249633194758427,59.41089024390244,29.68547890451068,31,31,93.33935,-1,-1,-22,6,6,11,2,0,25
498,1,66,2,2,5,1,1,15,14,0.42424242424242425,0,0,13.4,17.545454545454547,7,-0.2,30,0.75,42.76034090909091,6.220708040207986,43.07802499999999,7.469122633983886,44.898776,10.207867812360426,53.91387727272728,25.228066558658828,25,25,61.491150000000005,-8,6,-6,-2,1,8,3,3,33
499,0,99,2,2,6,1,0,15,15,0.45454545454545453,0,0,7.333333333333333,14.141414141414142,1,0.0,-6,-0.6,42.355489655172406,8.199075588909496,42.81933950617284,7.746129974582832,49.47720303030302,20.81030797547776,52.434985858585854,23.938130820230445,33,33,102.18854999999999,4,-1,-4,0,-9,9,4,0,17
500,-7,116,2,2,7,1,1,15,15,0.45454545454545453,0,0,4.294117647058823,12.698275862068966,0,0.0,-1,-0.6666666666666666,43.27144285714286,6.8804759985581425,42.8859652631579,7.626420872436179,48.49140588235294,17.36054930963644,51.85704741379312,23.13372287310745,17,17,59.623549999999994,-7,-15,-14,4,-5,3,3,3,35
501,7,151,2,2,8,1,0,15,8,0.24242424242424243,0,0,3.4571428571428573,10.556291390728477,-7,-0.875,-7,-1.5714285714285714,42.40623214285715,8.75440561248423,42.77675772357724,7.899935393540579,54.03556857142858,24.927529560877886,52.36200264900663,23.57959418449962,35,35,105.14224999999999,-1,11,-1,0,-1,-3,7,0,19
502,-14,170,2,2,9,1,1,15,15,0.45454545454545453,0,0,3.6842105263157894,9.788235294117648,7,0.0,14,0.375,48.3387,15.662355051268632,43.19494887218045,8.849404453183986,65.56602631578947,25.699131425909115,53.837746470588236,24.186335169814488,19,19,61.12245,3,-11,-11,4,-4,3,9,2,30
504,0,37,2,3,1,1,0,5,4,0.12121212121212122,1,0,5.594594594594595,5.594594594594595,-1,-1.0,0,0.0,44.08005769230768,11.292563526981036,44.08005769230768,11.292563526981036,61.231481081081085,29.33501180737501,61.231481081081085,29.33501180737501,37,37,76.1551,0,-1,0,0,-1,-7,11,0,29
505,-3,66,2,3,2,1,1,5,4,0.12121212121212122,1,0,4.482758620689655,5.106060606060606,0,-0.5,0,0.0,42.302659259259265,5.592286817093388,43.17459056603774,8.90389429134356,44.50016896551725,11.337799806083629,53.879843939393936,24.6548929317939,29,29,60.5976,-2,0,-7,4,-1,-14,2,2,35
506,5,101,2,3,3,1,0,5,1,0.030303030303030304,1,0,5.542857142857143,5.257425742574258,-3,-1.3333333333333333,-3,-1.0,42.3459258064516,8.318050727725302,42.868773809523816,8.701481073003484,49.26347428571428,20.832173614666914,52.28011188118812,23.503885335708144,35,35,105.96754999999999,0,0,0,-5,-2,0,4,0,15
507,-1,116,2,3,4,1,1,5,6,0.18181818181818182,0,0,6.6,5.431034482758621,5,0.25,8,2.0,44.13536666666667,8.049845567807841,43.02709791666666,8.632888776323407,49.81132,17.55851932467352,51.96087155172413,22.837473205105944,15,15,60.58969999999999,0,1,-1,-4,-6,-9,3,3,35
508,4,151,2,3,5,1,0,5,5,0.15151515151515152,1,0,5.857142857142857,5.529801324503311,-1,0.0,-6,0.0,42.46403571428572,8.5249124724126,42.89995483870967,8.61184391236068,53.99332571428572,24.34644683029119,52.431970198675494,23.211826333881557,35,35,103.3204,-4,-1,1,11,-1,-7,7,0,19
509,-2,170,2,3,6,1,1,5,9,0.2727272727272727,0,0,7.315789473684211,5.729411764705882,4,0.6666666666666666,5,1.0,47.13418999999999,14.325348021563036,43.21594253731344,9.229407033696061,65.55126315789474,25.447533540915337,53.89824411764705,23.833465287060633,19,19,61.268150000000006,1,6,4,6,1,-11,9,2,30
511,0,37,2,4,1,1,0,29,23,0.696969696969697,0,0,25.0,25.0,-6,-6.0,0,0.0,43.847623076923085,7.798289790436188,43.847623076923085,7.798289790436188,61.28046756756755,28.863748808722026,61.28046756756755,28.863748808722026,37,37,74.84209999999999,8,11,5,9,8,6,11,0,29
512,-5,66,2,4,2,1,1,29,23,0.696969696969697,0,0,24.79310344827586,24.90909090909091,0,-3.0,0,0.0,42.74180384615385,5.869179864570306,43.29471346153847,6.923583393874458,44.50062068965517,8.075077519362267,53.907504545454536,23.770948435161365,29,29,62.15215,-4,-6,-9,-22,3,-2,3,3,34
513,3,100,2,4,3,1,0,29,18,0.5454545454545454,0,0,20.705882352941178,23.48,-5,-3.6666666666666665,-5,0.5,42.80490333333332,6.675201274842246,43.115514634146344,6.8378305139205455,49.60427647058823,19.734286883061564,52.44440699999999,22.57219457357328,34,34,103.67580000000001,-5,4,-13,9,15,15,4,0,16
514,-4,116,2,4,4,1,1,29,21,0.6363636363636364,0,0,22.3125,23.31896551724138,3,-2.0,8,3.0,44.534416666666665,8.32596937958111,43.29665106382979,7.061223414367036,48.496081249999996,11.350433846511043,51.899810344827586,21.420812241612367,16,16,62.30970000000001,-3,6,3,2,-14,10,4,4,35
515,3,151,2,4,5,1,0,29,17,0.5151515151515151,0,0,18.885714285714286,22.29139072847682,-4,-2.4,-7,0.5,42.73148928571429,6.763120491012757,43.16694180327869,6.997966655016862,54.16231714285714,24.52076997542504,52.424232450331125,22.19849637891514,35,35,102.72185,0,-3,-9,-6,1,4,7,0,5
516,1,156,2,4,6,1,1,29,20,0.6060606060606061,0,0,19.2,22.192307692307693,3,-1.5,7,1.8,70.4292,0.0,43.388586178861786,7.386934052148062,75.62559999999999,6.866611997484642,53.16786602564102,22.25288255127486,5,5,70.51464999999999,-4,-3,11,-9,-6,11,4,4,14
517,2,170,2,4,7,1,1,29,21,0.6363636363636364,0,0,20.785714285714285,22.076470588235296,1,-1.1428571428571428,-2,1.1666666666666667,45.94515555555555,12.085923250727232,43.56289772727273,7.824376866015224,61.249164285714286,27.426397143669746,53.83338470588235,22.831823944009304,14,14,105.98785000000001,0,-3,3,2,0,0,5,2,6
519,-21,3,2,5,1,1,1,31,30,0.9090909090909091,0,1,30.0,30.0,-1,-1.0,0,0.0,67.6213,0.0,67.6213,0.0,92.5453,21.378500799323295,92.5453,21.378500799323295,3,3,93.72470000000001,4,0,0,0,0,0,2,2,36
520,8,39,2,5,2,1,0,31,9,0.2727272727272727,0,0,21.833333333333332,22.46153846153846,-21,-11.0,0,0.0,42.4855,5.616073976971351,43.383207142857145,7.223057329380712,57.38959166666666,27.26596129668695,60.09387692307693,28.445744316437462,36,36,121.91325,-1,-1,1,6,6,5,9,0,27
521,5,66,2,5,3,1,1,31,17,0.5151515151515151,0,0,20.40740740740741,21.62121212121212,8,-4.666666666666667,29,4.5,42.726508333333335,5.983824544686885,43.08011538461538,6.687750670223211,44.79047777777778,9.163627290799825,53.83339545454545,23.855931033300408,27,27,61.83865,1,-2,7,-7,8,-9,3,3,33
522,-5,99,2,5,4,1,0,31,22,0.6666666666666666,0,0,17.09090909090909,20.11111111111111,5,-2.25,-3,2.0,42.83432758620689,7.362523786362678,42.99211728395062,6.937884109029103,49.81035757575758,20.088904905988194,52.49238282828282,22.74910167043805,33,33,101.9925,-6,5,3,2,-2,15,4,0,17
523,4,116,2,5,5,1,1,31,17,0.5151515151515151,0,0,18.529411764705884,19.879310344827587,-5,-2.8,-10,-1.0,44.08798571428571,7.907420443017625,43.153613684210534,7.099733549449666,48.139476470588235,11.797941735620388,51.854456896551724,21.551022398197833,17,17,62.4486,4,0,-7,3,6,-3,3,3,34
524,-4,150,2,5,6,1,0,31,21,0.6363636363636364,0,0,15.0,18.773333333333333,4,-1.6666666666666667,9,1.0,42.78068888888889,7.563961589465772,43.07108114754099,7.206713297146456,54.513070588235294,24.272932337476725,52.457076,22.22515200554447,34,34,101.60315,1,6,12,2,-5,11,7,0,20
525,-5,170,2,5,7,1,1,31,17,0.5151515151515151,0,0,14.0,18.211764705882352,-4,-2.0,-8,-0.5,48.74909090909091,13.525317128021573,43.5406909774436,8.075704982615102,63.774060000000006,23.61868999604762,53.788485882352944,22.688503080197986,20,20,61.10995,4,7,3,3,-3,0,9,2,30
527,-14,35,2,6,1,1,0,10,21,0.6363636363636364,0,0,11.057142857142857,11.057142857142857,11,11.0,0,0.0,44.295112499999995,10.833519823881206,44.295112499999995,10.833519823881206,62.43434,29.560450196361064,62.43434,29.560450196361064,35,35,76.9639,-1,0,0,0,0,5,11,0,31
528,-5,66,2,6,2,1,1,10,7,0.21212121212121213,0,0,9.419354838709678,10.287878787878787,-14,-1.5,0,0.0,42.602042857142855,5.853092323930059,43.3834596153846,8.563171096020167,44.352590322580646,9.47114209628231,53.94139696969697,24.22725128254476,31,31,61.8275,-1,4,0,-6,-7,0,3,3,35
529,8,101,2,6,3,1,0,10,2,0.06060606060606061,1,0,11.885714285714286,10.841584158415841,-5,-2.6666666666666665,9,-8.0,42.70597096774193,7.682814880489233,43.13042168674699,8.25187829322977,49.45283714285714,20.181144735436103,52.38595544554455,23.005570419755124,35,35,103.883,-3,0,0,-2,0,5,4,0,15
530,11,116,2,6,4,1,1,10,10,0.30303030303030304,0,0,10.4,10.78448275862069,8,0.0,13,-1.0,44.38964166666667,8.317508493679496,43.28948105263157,8.27078282849103,49.100613333333335,13.442951153615375,51.96112672413793,22.031823342557193,15,15,61.2926,-9,-6,-4,-16,-14,-15,3,3,2
531,-17,118,2,6,5,1,1,10,21,0.6363636363636364,0,0,15.0,10.85593220338983,11,2.2,3,0.0,,,43.28948105263157,8.27078282849103,106.66695,0.8733500000000021,52.8883440677966,22.957601879956155,2,2,106.66695,3,-7,-3,2,-14,10,2,1,34
532,6,152,2,6,6,1,1,10,4,0.12121212121212122,1,0,20.764705882352942,13.072368421052632,-17,-1.0,-28,-5.6,42.58029655172414,6.488640436548763,43.12362338709677,7.895844687852907,50.90286176470588,22.04376732170656,52.4442230263158,22.771413853585074,34,34,116.59535,0,-5,-4,1,6,-7,5,0,18
533,-2,170,2,6,7,1,1,10,10,0.30303030303030304,0,0,8.444444444444445,12.58235294117647,6,0.0,23,-0.8333333333333334,46.39775555555556,14.85361046839837,43.34518120300753,8.586717989689584,65.97352222222223,26.855762536631698,53.87673705882354,23.60779308533725,18,18,76.8548,4,1,6,1,-11,-11,9,2,30
535,-7,36,2,7,1,1,0,19,25,0.7575757575757576,0,0,18.666666666666668,18.666666666666668,6,6.0,0,0.0,44.05895199999999,9.378667177850806,44.05895199999999,9.378667177850806,61.8557611111111,29.32446220267757,61.8557611111111,29.32446220267757,36,36,76.55985000000001,7,1,0,-7,0,11,11,0,30
536,10,66,2,7,2,1,1,19,18,0.5454545454545454,0,0,20.0,19.272727272727273,-7,-0.5,0,0.0,42.6665888888889,5.777867283024673,43.335994230769224,7.7528055755869,44.52468000000001,8.81046072084769,53.97799696969697,24.05835067134581,30,30,62.226600000000005,8,1,-2,8,-9,-6,3,3,33
537,-4,99,2,7,3,1,0,19,28,0.8484848484848485,0,1,19.848484848484848,19.464646464646464,10,3.0,17,2.0,42.92990689655173,7.243361732383612,43.1906049382716,7.576852508383859,49.94062121212121,20.152010846424197,52.63220505050506,22.90981558592927,33,33,102.85114999999999,3,15,15,0,0,0,4,0,20
538,-6,119,2,7,4,1,1,19,24,0.7272727272727273,0,0,27.1,20.747899159663866,-4,1.25,-14,-3.3333333333333335,46.324438461538456,14.089364225244433,43.624007446808506,8.837030236878096,60.07278,24.36849398224273,53.8827218487395,23.327901420871008,20,20,75.00985,12,11,2,-5,0,0,7,7,32
539,5,151,2,7,5,1,0,19,18,0.5454545454545454,0,0,21.625,20.933774834437084,-6,-0.2,-2,-3.0,42.67582857142856,6.390994554050094,43.40639262295082,8.348850019192966,47.3217625,14.458642142282716,52.49231986754967,21.917056764058056,32,32,67.27635000000001,-4,0,-3,1,4,11,4,0,7
540,0,158,2,7,6,1,1,19,23,0.696969696969697,0,0,21.285714285714285,20.949367088607595,5,0.6666666666666666,11,-0.2,71.4819,0.0,43.6346487804878,8.688665590047142,83.90864285714285,18.661343365811977,53.88418227848101,22.722109230913944,7,7,72.0775,8,-1,3,0,-1,0,6,6,12
541,-2,170,2,7,7,1,1,19,23,0.696969696969697,0,0,22.833333333333332,21.08235294117647,0,0.5714285714285714,-5,-1.0,45.18577777777778,7.950708924475126,43.74040757575757,8.64919397619347,54.04513333333333,22.380607518017815,53.89554352941177,22.698209206713916,12,12,92.5938,2,1,0,0,0,0,3,2,12
542,-3,182,2,7,8,1,1,19,21,0.6363636363636364,0,0,21.666666666666668,21.12087912087912,-2,0.25,-2,-1.1428571428571428,52.27803333333333,14.12183222515958,43.93013259259259,8.897282832472609,90.19813333333333,32.09136372484902,56.28912087912089,25.10588197231489,12,12,92.39134999999999,15,-1,2,-3,0,0,9,6,18
544,-7,35,2,9,1,1,0,1,8,0.24242424242424243,0,0,1.1714285714285715,1.1714285714285715,7,7.0,0,0.0,44.548300000000005,13.107583599707969,44.548300000000005,13.107583599707969,62.41806285714287,29.903148832294146,62.41806285714287,29.903148832294146,35,35,77.7913,0,0,0,0,0,0,11,0,31
545,3,66,2,9,2,1,1,1,1,0.030303030303030304,1,0,2.870967741935484,1.9696969696969697,-7,0.0,0,0.0,42.11031034482759,5.744586289437171,43.21430566037735,9.865579739707849,44.299077419354845,12.06514184876334,53.9076303030303,24.98683048851553,31,31,61.478699999999996,0,0,0,0,-2,0,2,2,34
546,-1,100,2,9,3,1,0,1,4,0.12121212121212122,1,0,2.8529411764705883,2.27,3,1.0,10,-2.0,42.42413666666666,8.797483077429336,42.92870240963856,9.500985485929846,49.59801176470588,21.372590898374334,52.44236,23.906924891558095,34,34,107.43795,-2,0,0,-1,-14,1,4,0,16
547,6,116,2,9,4,1,1,1,3,0.09090909090909091,1,0,4.5625,2.586206896551724,-1,0.5,-4,-2.6666666666666665,43.68713076923076,7.986168485130989,43.031406249999996,9.313909224915223,49.127562499999996,17.784828437810237,51.98514655172413,23.18710713722187,16,16,60.89595,-6,-1,0,1,0,5,3,3,33
548,-6,149,2,9,5,1,0,1,9,0.2727272727272727,0,0,1.6363636363636365,2.3758389261744965,6,1.6,7,-0.25,42.521026923076924,9.12283390562712,42.9226368852459,9.275873320196217,54.79367878787879,25.081261711337017,52.60717046979865,23.64849037931039,33,33,104.4986,-6,-9,0,4,-4,3,7,0,21
549,1,170,2,9,6,1,1,1,3,0.09090909090909091,1,0,4.142857142857143,2.5941176470588236,-6,0.3333333333333333,-12,-2.6,48.34145,14.983463939317682,43.407903731343275,10.041689456218775,63.187866666666665,25.668605478257145,53.91419764705882,24.159445394644678,21,21,60.699600000000004,8,-1,0,1,3,4,9,2,30
551,-2,36,2,10,1,1,0,4,5,0.15151515151515152,1,0,3.0277777777777777,3.0277777777777777,1,1.0,0,0.0,44.16144800000001,11.974714023411833,44.16144800000001,11.974714023411833,61.74141388888889,29.675651948386097,61.74141388888889,29.675651948386097,36,36,76.84035,0,0,0,0,0,0,11,0,30
552,5,66,2,10,2,1,1,4,3,0.09090909090909091,1,0,3.6333333333333333,3.303030303030303,-2,-0.5,0,0.0,42.15353571428572,5.61916792615205,43.100664150943395,9.237122367741991,44.44831,12.294744687205453,53.88091212121213,24.964091462651123,30,30,60.96560000000001,0,-7,0,0,4,-1,2,2,32
553,-6,98,2,10,3,1,0,4,8,0.24242424242424243,0,0,1.46875,2.704081632653061,5,1.3333333333333333,7,2.0,42.43545357142857,8.981086768174954,42.87071481481481,9.154894561186774,50.010221875000006,21.780114490082095,52.61701326530613,24.039596999782813,32,32,106.51169999999999,-6,7,0,0,-7,-14,4,0,18
554,9,116,2,10,4,1,1,4,2,0.06060606060606061,1,0,3.888888888888889,2.8879310344827585,-6,-0.5,-11,-2.3333333333333335,43.33135333333333,7.454561986941659,42.94268958333333,8.912200536816547,48.24075555555556,17.177360472378307,51.93793879310344,23.162984303401316,18,18,60.84985,-1,0,0,-1,1,0,3,3,34
555,5,150,2,10,5,1,0,4,11,0.3333333333333333,0,0,5.0,3.3666666666666667,9,1.4,15,2.0,42.45891111111112,8.550914516667678,42.8364943089431,8.836428812254,54.49428529411766,24.92660658577181,52.51737733333333,23.59858816297039,34,34,106.11675,-16,3,-4,11,4,-7,7,0,1
557,6,38,2,11,1,1,0,7,6,0.18181818181818182,0,0,9.921052631578947,9.921052631578947,-1,-1.0,0,0.0,44.277899999999995,10.743604158064704,44.277899999999995,10.743604158064704,60.94739473684212,28.87627572161096,60.94739473684212,28.87627572161096,38,38,77.01625,1,5,-1,0,-1,7,11,0,28
558,15,66,2,11,2,1,1,7,12,0.36363636363636365,0,0,12.607142857142858,11.06060606060606,6,2.5,0,0.0,42.758152,5.846197096240941,43.547251923076914,8.771574672453026,44.73696785714286,9.174802115890705,54.07024393939393,24.08292118235439,28,28,60.93045,-6,0,-7,-8,7,-2,3,3,30
559,-16,96,2,11,3,1,0,7,27,0.8181818181818182,0,0,16.366666666666667,12.71875,15,6.666666666666667,9,8.0,43.06006923076924,8.136352835069626,43.38485769230769,8.56814863788569,50.75875666666666,21.09879709512185,53.035404166666666,23.242404216001034,30,30,102.31405000000001,3,-4,-6,3,0,-1,4,0,20
